,isConversationControlled,isPinned,isQuote,isReply,isRetweet,lang,likeCount,media/0,media/1,possiblySensitive,replyCount,quoteCount,retweetCount,source,type,viewCount,target
5428,0,0,0,0,1,14,9975.0,1,0,0,217.0,20.0,2487.0,12,0,193234.0,1
5429,0,0,0,0,1,7,16.0,1,0,0,0.0,0.0,6.0,12,0,4768.0,1
5430,0,0,0,0,1,14,150.0,1,0,0,0.0,1.0,28.0,12,0,14847.0,1
5431,0,0,0,0,1,14,144.0,1,0,0,1.0,0.0,33.0,12,0,7540.0,1
5432,0,0,1,0,0,7,1628.0,1,0,0,48.0,9.0,125.0,12,0,100314.0,1
5433,0,0,0,0,1,14,176.0,1,0,0,20.0,7.0,84.0,12,0,6174.0,1
5434,0,0,0,0,1,17,133.0,1,0,0,0.0,1.0,28.0,12,0,6987.0,1
5435,0,0,0,0,1,43,14.0,1,0,0,2.0,0.0,5.0,12,0,3758.0,1
5436,0,0,0,0,1,17,2434.0,1,0,0,20.0,8.0,141.0,8,0,45939.0,1
5437,0,0,1,0,0,7,4520.0,1,0,0,28.0,4.0,887.0,12,0,83112.0,1
5438,0,0,1,0,0,7,845.0,1,0,0,7.0,1.0,111.0,12,0,16096.0,1
5439,0,0,0,0,1,7,531.0,1,0,0,7.0,4.0,72.0,12,0,20645.0,1
5440,0,0,1,0,0,7,5576.0,1,0,0,55.0,4.0,509.0,12,0,139710.0,1
5441,0,0,1,0,0,7,1120.0,1,0,0,119.0,7.0,66.0,12,0,57584.0,1
5442,0,0,0,0,1,14,188.0,1,0,0,5.0,3.0,49.0,12,0,6656.0,1
5443,0,0,1,0,0,7,8020.0,1,0,0,87.0,19.0,1217.0,12,0,225582.0,1
5444,0,0,1,0,0,7,8875.0,1,0,0,263.0,40.0,2291.0,12,0,212441.0,1
5445,0,0,0,0,1,7,598603.0,1,0,0,5611.0,29955.0,409532.0,12,0,0.0,1
5446,0,0,0,0,1,7,2786.0,1,0,0,12.0,4.0,377.0,12,0,180861.0,1
5447,0,0,0,0,0,39,1185.0,1,0,0,16.0,0.0,123.0,12,0,31539.0,1
5448,0,0,0,0,0,7,261.0,1,0,0,1.0,1.0,15.0,8,0,18833.0,1
5449,0,0,0,0,0,7,33.0,1,0,0,3.0,0.0,3.0,8,0,7538.0,1
5450,0,0,0,0,0,7,60.0,1,0,0,0.0,1.0,6.0,8,0,8708.0,1
5451,0,0,0,0,0,7,13.0,1,0,0,1.0,0.0,1.0,8,0,6989.0,1
5452,0,0,1,0,0,7,68.0,1,0,0,1.0,0.0,16.0,8,0,12786.0,1
5453,0,0,0,0,0,7,26.0,1,0,0,0.0,1.0,4.0,8,0,6713.0,1
5454,0,0,0,0,0,14,272.0,1,0,0,5.0,0.0,18.0,8,0,7776.0,1
5455,0,0,0,0,0,7,19.0,1,0,0,0.0,0.0,0.0,8,0,6331.0,1
5456,0,0,0,0,0,7,445.0,1,0,0,3.0,2.0,35.0,8,0,29049.0,1
5457,0,0,0,0,0,7,62.0,1,0,0,0.0,0.0,9.0,8,0,7810.0,1
5458,0,0,0,0,0,7,79.0,1,0,0,45.0,3.0,12.0,8,0,11483.0,1
5459,0,0,0,0,0,7,485.0,1,0,0,130.0,45.0,94.0,8,0,87517.0,1
5460,0,0,1,0,0,7,1014.0,1,0,0,7.0,2.0,176.0,8,0,70174.0,1
5461,0,0,0,0,0,7,35.0,1,0,0,1.0,0.0,7.0,8,0,6853.0,1
5462,0,0,0,0,0,7,235.0,1,0,0,2.0,2.0,20.0,8,0,79786.0,1
5463,0,0,0,0,1,7,53.0,1,0,0,3.0,1.0,9.0,8,0,7291.0,1
5464,0,0,0,0,1,7,17.0,1,0,0,0.0,0.0,3.0,8,0,6684.0,1
5465,0,0,0,0,0,9,13565.0,1,0,0,72.0,34.0,2790.0,10,0,154816.0,1
5466,0,0,0,0,0,41,1263.0,1,0,0,5.0,0.0,165.0,12,0,8633.0,1
5467,0,0,0,0,0,14,478.0,1,0,0,4.0,1.0,66.0,12,0,9207.0,1
5468,0,0,0,0,0,14,5781.0,1,1,0,111.0,12.0,980.0,12,0,61319.0,1
5469,0,0,0,0,0,18,328.0,1,0,0,24.0,0.0,15.0,12,0,10299.0,1
5470,0,0,1,0,0,14,70.0,1,0,0,1.0,0.0,8.0,12,0,3644.0,1
5471,0,0,1,0,0,7,42.0,1,0,0,0.0,1.0,3.0,12,0,3487.0,1
5472,0,0,1,0,0,7,39.0,1,0,0,2.0,0.0,11.0,12,0,2612.0,1
5473,0,0,0,0,0,7,143.0,1,0,0,2.0,1.0,53.0,12,0,4645.0,1
5474,0,0,0,0,0,7,321.0,1,0,0,1.0,0.0,44.0,12,0,3654.0,1
5475,0,0,1,0,0,14,27.0,1,0,0,1.0,0.0,5.0,12,0,2629.0,1
5476,0,0,1,0,0,14,22.0,1,0,0,1.0,0.0,4.0,12,0,2604.0,1
5477,0,0,1,0,0,14,29.0,1,0,0,1.0,0.0,5.0,12,0,2959.0,1
5478,0,0,1,0,0,14,59.0,1,0,0,3.0,0.0,3.0,12,0,2876.0,1
5479,0,0,1,0,0,14,26.0,1,0,0,1.0,0.0,2.0,12,0,2885.0,1
5480,0,0,0,0,0,7,326.0,1,0,0,2.0,0.0,25.0,12,0,3686.0,1
5481,0,0,0,0,0,14,14297.0,1,0,0,81.0,60.0,4415.0,12,0,225058.0,1
5482,0,0,0,0,0,14,327.0,1,0,0,7.0,0.0,39.0,12,0,4201.0,1
5483,0,0,0,0,0,7,4170.0,1,0,0,23.0,4.0,1178.0,12,0,32072.0,1
5484,0,0,0,0,0,7,335.0,1,0,0,25.0,6.0,76.0,12,0,20162.0,1
5485,0,0,0,0,0,7,3879.0,1,0,0,29.0,6.0,991.0,10,0,138586.0,1
5486,0,0,0,0,0,7,4212.0,1,0,0,64.0,16.0,1048.0,8,0,38967.0,1
5487,0,0,0,0,0,14,5119.0,1,0,0,34.0,5.0,651.0,8,0,47291.0,1
5488,0,0,0,0,0,9,685.0,1,1,0,33.0,0.0,122.0,8,0,21872.0,1
5489,0,0,0,0,0,7,1502.0,1,0,0,48.0,11.0,208.0,8,0,86256.0,1
5490,0,0,0,0,0,7,3102.0,1,0,0,46.0,10.0,625.0,8,0,55645.0,1
5491,0,0,0,0,0,7,1201.0,1,0,0,30.0,2.0,160.0,8,0,36727.0,1
5492,0,0,0,0,0,14,2974.0,1,0,0,61.0,7.0,403.0,8,0,53254.0,1
5493,0,0,0,0,0,7,4065.0,1,0,0,76.0,11.0,361.0,8,0,99236.0,1
5494,0,0,0,0,1,7,17620.0,1,0,0,29.0,18.0,2712.0,10,0,128415.0,1
5495,0,0,0,0,0,7,2060.0,1,0,0,12.0,0.0,249.0,10,0,26785.0,1
5496,0,0,0,0,0,7,6584.0,1,0,0,24.0,2.0,953.0,8,0,59125.0,1
5497,0,0,0,0,0,7,17620.0,1,0,0,29.0,18.0,2712.0,10,0,128415.0,1
5498,0,0,0,0,1,7,6433.0,1,0,0,121.0,41.0,2370.0,10,0,145616.0,1
5499,0,0,0,0,1,14,38718.0,1,0,0,187.0,192.0,6142.0,10,0,679922.0,1
5500,0,0,0,0,0,7,7267.0,1,0,0,40.0,4.0,1393.0,8,0,134781.0,1
5501,0,0,0,0,0,7,6083.0,1,0,0,58.0,12.0,1142.0,8,0,56925.0,1
5502,0,0,0,0,0,7,332.0,1,0,0,68.0,7.0,109.0,10,0,21807.0,1
5503,0,0,0,0,0,7,11459.0,1,0,0,35.0,4.0,1158.0,8,0,241994.0,1
5504,0,0,0,0,0,7,2588.0,1,0,0,32.0,4.0,252.0,8,0,44833.0,1
5505,0,0,0,0,0,7,26.0,1,0,0,0.0,0.0,3.0,10,0,659.0,1
5506,0,0,0,0,1,7,6486.0,1,0,0,272.0,39.0,1758.0,10,0,136450.0,1
5507,0,0,0,0,1,7,1003.0,1,0,0,32.0,7.0,199.0,10,0,17984.0,1
5508,0,0,0,0,1,7,521.0,1,0,0,83.0,0.0,100.0,10,0,7878.0,1
5509,0,0,0,0,1,7,350.0,1,0,0,14.0,0.0,65.0,10,0,0.0,1
5510,0,0,0,0,1,7,771.0,1,0,0,47.0,2.0,117.0,10,0,0.0,1
5511,0,0,0,0,1,24,40.0,1,0,0,0.0,0.0,3.0,10,0,5451.0,1
5512,0,0,0,0,1,17,263.0,1,0,0,4.0,0.0,44.0,10,0,3062.0,1
5513,0,0,0,0,1,24,2831.0,1,0,0,1173.0,1.0,2439.0,10,0,10318.0,1
5514,0,0,0,0,1,24,2869.0,1,0,0,1220.0,1.0,2503.0,10,0,10849.0,1
5515,0,0,0,0,1,7,485.0,1,0,0,92.0,1.0,131.0,10,0,8573.0,1
5516,0,0,0,0,1,24,2616.0,1,0,0,1121.0,3.0,2380.0,10,0,13926.0,1
5517,0,0,0,0,1,13,788.0,1,0,0,45.0,2.0,192.0,10,0,15557.0,1
5518,0,0,0,0,0,7,4.0,1,0,0,0.0,0.0,1.0,10,0,444.0,1
5519,0,0,0,0,1,24,202.0,1,0,0,15.0,1.0,78.0,10,0,11743.0,1
5520,0,0,0,0,1,7,849.0,1,0,0,65.0,17.0,371.0,10,0,33072.0,1
5521,0,0,0,0,1,7,2788.0,1,0,0,1245.0,0.0,2472.0,10,0,14639.0,1
5522,0,0,0,0,1,14,443.0,1,0,0,2.0,0.0,272.0,10,0,2476.0,1
5523,0,0,0,0,1,7,56.0,1,0,0,1.0,0.0,14.0,10,0,1654.0,1
5524,0,0,0,0,1,24,3053.0,1,0,0,1242.0,4.0,2524.0,10,0,20456.0,1
5525,0,0,0,0,0,7,6957.0,1,0,0,247.0,17.0,362.0,10,0,655517.0,1
5526,0,0,0,0,1,15,1908.0,1,0,0,43.0,2.0,305.0,10,0,80993.0,1
5527,0,0,0,0,0,7,6221.0,1,0,0,296.0,22.0,324.0,10,0,443035.0,1
5528,0,0,0,0,0,7,1064.0,1,1,0,16.0,2.0,196.0,10,0,42471.0,1
5529,0,0,0,0,0,7,20575.0,1,0,0,44.0,5.0,2155.0,10,0,413982.0,1
5530,0,0,1,0,0,7,367.0,1,0,0,10.0,0.0,39.0,10,0,28737.0,1
5531,0,0,0,0,0,7,2047.0,1,0,0,26.0,0.0,191.0,10,0,44178.0,1
5532,0,0,0,0,0,7,11499.0,1,0,0,563.0,99.0,1116.0,10,0,403941.0,1
5533,0,0,0,0,0,7,10760.0,1,1,0,100.0,17.0,1680.0,10,0,207916.0,1
5534,0,0,0,0,0,7,3476.0,1,1,0,68.0,4.0,502.0,10,0,71685.0,1
5535,0,0,0,0,0,7,2633.0,1,0,0,35.0,2.0,356.0,10,0,55055.0,1
5536,0,0,0,0,0,9,1438.0,1,1,0,24.0,3.0,132.0,10,0,46081.0,1
5537,0,0,0,0,0,7,461.0,1,0,0,16.0,1.0,49.0,10,0,53101.0,1
5538,0,0,0,0,1,14,335.0,1,0,0,3.0,0.0,60.0,10,0,21313.0,1
5539,0,0,0,0,0,17,3600.0,1,0,0,30.0,2.0,193.0,10,0,52206.0,1
5540,0,0,0,0,0,7,9218.0,1,1,0,163.0,40.0,1825.0,10,0,138478.0,1
5541,0,0,0,0,0,7,7892.0,1,1,0,138.0,18.0,1087.0,10,0,453131.0,1
5542,0,0,0,1,0,7,1098.0,1,0,0,14.0,15.0,173.0,10,0,72314.0,1
5543,0,0,0,0,0,7,1787.0,1,0,0,25.0,2.0,245.0,10,0,54863.0,1
5544,0,0,0,1,0,7,379.0,1,0,0,2.0,0.0,36.0,10,0,22324.0,1
5545,0,0,0,0,0,7,186.0,1,0,0,6.0,0.0,25.0,8,0,3992.0,1
5546,0,0,0,0,0,7,1730.0,1,0,0,22.0,8.0,253.0,10,0,29578.0,1
5547,0,0,0,0,0,7,333.0,1,0,0,6.0,1.0,43.0,10,0,7785.0,1
5548,0,0,0,0,0,17,381.0,1,0,0,9.0,3.0,38.0,10,0,9782.0,1
5549,0,0,0,0,1,7,6.0,1,0,0,1.0,0.0,4.0,10,0,2544.0,1
5550,0,0,0,0,1,7,8.0,1,0,0,2.0,0.0,1.0,10,0,2424.0,1
5551,0,0,0,0,0,7,1053.0,1,0,0,35.0,1.0,373.0,8,0,16730.0,1
5552,0,0,0,0,0,7,237.0,1,0,0,8.0,0.0,37.0,8,0,6179.0,1
5553,0,0,0,0,0,7,374.0,1,0,0,10.0,1.0,103.0,8,0,10588.0,1
5554,0,0,0,0,0,7,1584.0,1,0,0,71.0,20.0,573.0,8,0,32163.0,1
5555,0,0,0,0,0,7,471.0,1,0,0,21.0,4.0,152.0,8,0,5542.0,1
5556,0,0,0,0,0,7,1107.0,1,0,0,48.0,12.0,287.0,10,0,16820.0,1
5557,0,0,0,0,0,7,133.0,1,1,0,8.0,0.0,24.0,8,0,4438.0,1
5558,0,0,0,0,1,7,18.0,1,0,0,3.0,1.0,6.0,10,0,2861.0,1
5559,0,0,0,0,1,7,8.0,1,0,0,0.0,0.0,2.0,10,0,2172.0,1
5560,0,0,0,0,0,7,3492.0,1,0,0,133.0,29.0,388.0,10,0,97789.0,1
5561,0,0,0,0,0,7,560.0,1,0,0,31.0,6.0,184.0,8,0,17022.0,1
5562,0,0,0,0,0,7,1201.0,1,1,0,257.0,72.0,611.0,8,0,92562.0,1
5563,0,0,0,0,0,7,205.0,1,0,0,14.0,2.0,74.0,8,0,6233.0,1
5564,0,0,0,0,0,7,26.0,1,0,0,2.0,0.0,1.0,8,0,6186.0,1
5565,0,0,0,0,0,14,59.0,1,0,0,11.0,0.0,4.0,8,0,8384.0,1
5566,0,0,0,0,0,14,483.0,1,0,0,33.0,1.0,41.0,8,0,30439.0,1
5567,0,0,0,0,0,14,3747.0,1,0,0,275.0,40.0,402.0,8,0,150725.0,1
5568,0,0,0,0,0,14,506.0,1,0,0,40.0,5.0,171.0,10,0,19555.0,1
5569,0,0,0,0,1,14,125.0,1,0,0,10.0,0.0,23.0,12,0,11721.0,1
5570,0,0,0,0,0,14,115.0,1,0,0,9.0,0.0,8.0,8,0,9311.0,1
5571,0,0,0,0,0,14,1879.0,1,0,0,91.0,11.0,267.0,8,0,35619.0,1
5572,0,0,0,0,0,14,93.0,1,0,0,18.0,0.0,10.0,12,0,11651.0,1
5573,0,0,0,0,0,41,236.0,1,0,0,15.0,1.0,29.0,8,0,11791.0,1
5574,0,0,0,0,0,14,482.0,1,0,0,37.0,5.0,55.0,12,0,195322.0,1
5575,0,0,0,0,0,14,1211.0,1,0,0,61.0,1.0,120.0,8,0,22332.0,1
5576,0,0,0,0,0,14,2217.0,1,0,0,84.0,7.0,293.0,8,0,44518.0,1
5577,0,0,0,0,1,14,90.0,1,0,0,17.0,2.0,16.0,8,0,17536.0,1
5578,0,0,0,0,0,14,104.0,1,0,0,17.0,2.0,9.0,8,0,8433.0,1
5579,0,0,0,0,0,7,60.0,1,0,0,9.0,1.0,3.0,8,0,6150.0,1
5580,0,0,0,0,0,14,99.0,1,0,0,33.0,8.0,12.0,8,0,8034.0,1
5581,0,0,0,0,0,14,1806.0,1,0,0,111.0,11.0,279.0,8,0,32439.0,1
5582,0,0,0,0,0,14,215.0,1,0,0,16.0,0.0,23.0,12,0,22703.0,1
5583,0,0,0,0,0,7,183.0,1,0,0,0.0,0.0,110.0,8,0,3074.0,1
5584,0,0,0,0,0,7,135.0,1,0,0,11.0,1.0,96.0,8,0,3099.0,1
5585,0,0,0,0,0,7,44.0,1,0,0,2.0,0.0,6.0,8,0,2358.0,1
5586,0,0,0,0,0,7,1693.0,1,0,0,35.0,31.0,560.0,12,0,142248.0,1
5587,0,0,0,0,0,7,346.0,1,0,0,3.0,3.0,177.0,8,0,4152.0,1
5588,0,0,0,0,0,14,166.0,1,0,0,2.0,0.0,68.0,8,0,3104.0,1
5589,0,0,0,0,0,7,63.0,1,0,0,2.0,0.0,18.0,8,0,2860.0,1
5590,0,0,0,0,0,7,51.0,1,0,0,0.0,0.0,22.0,8,0,2690.0,1
5591,0,0,0,0,0,7,49.0,1,0,0,1.0,0.0,11.0,8,0,2902.0,1
5592,0,0,0,0,0,7,92.0,1,0,0,2.0,0.0,26.0,8,0,3180.0,1
5593,0,0,0,0,0,7,1886.0,1,0,0,64.0,23.0,668.0,8,0,23359.0,1
5594,0,0,0,0,0,7,45.0,1,0,0,1.0,0.0,12.0,8,0,2868.0,1
5595,0,0,0,0,0,7,59.0,1,0,0,2.0,1.0,21.0,8,0,3198.0,1
5596,0,0,0,0,0,7,38.0,1,0,0,0.0,0.0,17.0,8,0,2459.0,1
5597,0,0,0,0,0,7,403.0,1,0,0,5.0,3.0,269.0,8,0,5370.0,1
5598,0,0,0,0,0,7,49.0,1,0,0,2.0,0.0,13.0,8,0,2370.0,1
5599,0,0,0,0,0,7,4805.0,1,0,0,79.0,87.0,2755.0,8,0,150710.0,1
5600,0,0,0,0,0,17,32.0,1,0,0,1.0,0.0,5.0,8,0,2745.0,1
5601,0,0,0,0,0,7,123.0,1,0,0,9.0,1.0,39.0,8,0,3634.0,1
5602,0,0,0,0,0,7,155.0,1,0,0,6.0,1.0,54.0,8,0,3256.0,1
5603,0,0,0,0,0,7,15605.0,1,0,0,438.0,57.0,2379.0,12,0,750507.0,1
5604,0,0,0,0,1,6,1686.0,1,0,0,17.0,18.0,940.0,12,0,48101.0,1
5605,0,0,0,0,0,7,17196.0,1,0,0,798.0,91.0,1984.0,12,0,1420366.0,1
5606,0,0,0,0,0,7,6423.0,1,0,0,67.0,7.0,1804.0,12,0,74140.0,1
5607,0,0,1,0,0,7,1195.0,1,0,0,5.0,2.0,572.0,12,0,29343.0,1
5608,0,0,0,0,1,7,1720.0,1,0,0,12.0,15.0,851.0,12,0,104586.0,1
5609,0,0,0,0,1,7,2177.0,1,0,0,7.0,1.0,370.0,12,0,38922.0,1
5610,0,0,0,0,1,7,141.0,1,0,0,2.0,0.0,53.0,12,0,10557.0,1
5611,0,0,1,0,0,7,7505.0,1,0,0,54.0,16.0,3043.0,12,0,82406.0,1
5612,0,0,1,0,0,2,1853.0,1,0,0,51.0,2.0,254.0,12,0,44149.0,1
5613,0,0,0,0,1,7,1909.0,1,0,0,56.0,15.0,675.0,12,0,35666.0,1
5614,0,0,0,0,0,17,2913.0,1,0,0,22.0,4.0,374.0,12,0,33535.0,1
5615,0,0,1,0,0,7,10017.0,1,0,0,137.0,13.0,1733.0,12,0,139234.0,1
5616,0,0,1,0,0,7,2589.0,1,0,0,35.0,4.0,902.0,12,0,38584.0,1
5617,0,0,0,0,0,7,3256.0,1,0,0,35.0,5.0,912.0,12,0,31746.0,1
5618,0,0,0,0,0,7,16802.0,1,0,0,307.0,207.0,3806.0,12,0,338606.0,1
5619,0,0,0,0,0,33,12891.0,1,0,0,148.0,29.0,1862.0,12,0,144904.0,1
5620,0,0,0,0,0,7,12151.0,1,0,0,44.0,9.0,3199.0,12,0,121767.0,1
5621,0,0,0,0,0,7,7281.0,1,0,0,50.0,13.0,2050.0,12,0,93487.0,1
5622,0,0,0,0,0,14,30.0,1,0,0,0.0,0.0,3.0,8,0,743.0,1
5623,0,0,0,0,1,7,4.0,1,0,0,0.0,0.0,2.0,8,0,586.0,1
5624,0,0,0,0,1,7,5.0,1,0,0,0.0,0.0,1.0,8,0,722.0,1
5625,0,0,0,0,0,14,345.0,1,0,0,2.0,0.0,101.0,8,0,1780.0,1
5626,0,0,0,0,0,14,406.0,1,0,0,1.0,1.0,163.0,8,0,3200.0,1
5627,0,0,0,0,0,14,16.0,1,0,0,0.0,0.0,2.0,8,0,845.0,1
5628,0,0,0,0,0,14,37.0,1,0,0,1.0,0.0,8.0,8,0,789.0,1
5629,0,0,0,0,0,14,315.0,1,0,0,8.0,3.0,191.0,8,0,2326.0,1
5630,0,0,0,0,1,41,12.0,1,0,0,1.0,0.0,6.0,8,0,602.0,1
5631,0,0,0,0,1,14,218.0,1,0,0,9.0,3.0,183.0,8,0,2898.0,1
5632,0,0,0,0,0,14,114.0,1,0,0,0.0,1.0,19.0,8,0,1209.0,1
5633,0,0,0,0,0,14,74.0,1,0,0,0.0,0.0,11.0,8,0,770.0,1
5634,0,0,0,0,0,14,25.0,1,0,0,1.0,0.0,0.0,8,0,663.0,1
5635,0,0,0,0,0,14,38.0,1,0,0,0.0,0.0,3.0,8,0,853.0,1
5636,0,0,0,0,1,7,10.0,1,0,0,0.0,0.0,1.0,8,0,599.0,1
5637,0,0,0,0,0,14,205.0,1,0,0,5.0,0.0,47.0,8,0,1494.0,1
5638,0,0,0,0,0,14,52.0,1,0,0,2.0,0.0,6.0,8,0,928.0,1
5639,0,0,0,0,0,14,91.0,1,0,0,0.0,0.0,11.0,8,0,936.0,1
5640,0,0,0,0,0,14,88.0,1,0,0,0.0,0.0,13.0,8,0,955.0,1
5641,0,0,0,0,0,14,179.0,1,0,0,0.0,0.0,50.0,8,0,1571.0,1
5642,0,0,0,0,1,14,28.0,1,0,0,1.0,1.0,3.0,12,0,5940.0,1
5643,0,0,0,0,1,14,598.0,1,0,0,72.0,6.0,253.0,12,0,21160.0,1
5644,0,0,0,0,1,14,38.0,1,0,0,5.0,0.0,7.0,12,0,7894.0,1
5645,0,0,0,0,1,14,33.0,1,0,0,4.0,0.0,3.0,12,0,8383.0,1
5646,0,0,0,0,1,14,29.0,1,0,0,2.0,0.0,3.0,12,0,6874.0,1
5647,0,0,0,0,1,14,38.0,1,0,0,2.0,0.0,5.0,12,0,5384.0,1
5648,0,0,0,0,1,14,43.0,1,0,0,3.0,0.0,6.0,12,0,5882.0,1
5649,0,0,0,0,1,14,36.0,1,0,0,2.0,0.0,3.0,12,0,5817.0,1
5650,0,0,0,0,0,14,321.0,1,0,0,34.0,3.0,29.0,12,0,13612.0,1
5651,0,0,0,0,0,14,177.0,1,0,0,54.0,5.0,20.0,12,0,11972.0,1
5652,0,0,0,0,1,14,95.0,1,0,0,21.0,3.0,10.0,12,0,13153.0,1
5653,0,0,0,0,1,14,89.0,1,0,0,2.0,0.0,5.0,12,0,10440.0,1
5654,0,0,0,0,1,14,46.0,1,0,0,1.0,0.0,6.0,12,0,8401.0,1
5655,0,0,0,0,1,14,44.0,1,0,0,2.0,0.0,4.0,12,0,7662.0,1
5656,0,0,0,0,1,14,34.0,1,0,0,2.0,0.0,4.0,12,0,8305.0,1
5657,0,0,0,0,1,14,43.0,1,0,0,4.0,3.0,3.0,12,0,7618.0,1
5658,0,0,0,0,1,14,606.0,1,0,0,2.0,1.0,40.0,12,0,36589.0,1
5659,0,0,0,0,1,14,42.0,1,0,0,3.0,1.0,2.0,12,0,12690.0,1
5660,0,0,0,0,1,14,2255.0,1,0,0,16.0,3.0,233.0,12,0,28876.0,1
5661,0,0,0,0,1,14,66.0,1,0,0,3.0,1.0,11.0,12,0,17765.0,1
5662,0,0,1,0,0,14,500.0,1,0,0,125.0,3.0,27.0,12,0,17840.0,1
5663,0,0,1,0,0,7,133.0,1,0,0,22.0,2.0,6.0,12,0,8634.0,1
5664,0,0,0,0,1,14,76.0,1,0,0,20.0,1.0,13.0,12,0,7008.0,1
5665,0,0,0,0,1,14,502.0,1,0,0,15.0,2.0,134.0,12,0,21324.0,1
5666,0,0,0,0,1,14,43.0,1,0,0,1.0,0.0,6.0,12,0,6366.0,1
5667,0,0,0,0,1,14,126.0,1,0,0,1.0,1.0,23.0,12,0,8044.0,1
5668,0,0,0,0,1,14,223.0,1,0,0,49.0,3.0,24.0,12,0,9478.0,1
5669,0,0,0,0,0,14,3554.0,1,0,0,374.0,41.0,296.0,12,0,104317.0,1
5670,0,0,0,0,0,14,2862.0,1,1,0,90.0,6.0,233.0,12,0,26405.0,1
5671,0,0,0,0,0,14,1979.0,1,1,0,135.0,7.0,306.0,12,0,26804.0,1
5672,0,0,0,0,1,14,59.0,1,0,0,8.0,1.0,8.0,12,0,5616.0,1
5673,0,0,0,0,1,14,73.0,1,0,0,6.0,1.0,12.0,12,0,7166.0,1
5674,0,0,0,0,1,14,58.0,1,0,0,11.0,0.0,6.0,12,0,6346.0,1
5675,0,0,0,0,0,14,177.0,1,0,0,84.0,5.0,23.0,12,0,11487.0,1
5676,0,0,0,0,0,14,14906.0,1,0,0,527.0,58.0,2132.0,12,0,157561.0,1
5677,0,0,1,0,0,7,965.0,1,0,0,38.0,3.0,103.0,12,0,18057.0,1
5678,0,0,0,0,1,41,143.0,1,0,0,16.0,1.0,41.0,12,0,8131.0,1
5679,0,0,0,0,1,14,97.0,1,0,0,42.0,0.0,17.0,12,0,6578.0,1
5680,0,0,1,0,0,7,174.0,1,0,0,39.0,1.0,11.0,12,0,11515.0,1
5681,0,0,1,0,0,14,919.0,1,0,0,402.0,25.0,58.0,12,0,50120.0,1
5682,0,0,0,0,0,7,390.0,1,0,0,11.0,2.0,174.0,10,0,8398.0,1
5683,0,0,0,0,0,7,293.0,1,0,0,9.0,0.0,170.0,10,0,6825.0,1
5684,0,0,0,0,0,9,313.0,1,0,0,7.0,0.0,165.0,10,0,5826.0,1
5685,0,0,0,0,0,7,326.0,1,0,0,8.0,1.0,164.0,10,0,6070.0,1
5686,0,0,0,0,0,41,252.0,1,0,0,19.0,1.0,52.0,10,0,5609.0,1
5687,0,0,0,0,0,7,414.0,1,1,0,13.0,0.0,162.0,10,0,7798.0,1
5688,0,0,0,0,0,7,644.0,1,0,0,8.0,0.0,209.0,10,0,8027.0,1
5689,0,0,0,0,1,7,646.0,1,0,0,13.0,1.0,182.0,10,0,17009.0,1
5690,0,0,0,0,1,7,245.0,1,0,0,16.0,4.0,87.0,10,0,9123.0,1
5691,0,0,0,0,1,7,679.0,1,0,0,13.0,13.0,241.0,10,0,29362.0,1
5692,0,0,0,0,0,14,8818.0,1,0,0,57.0,5.0,1246.0,10,0,45287.0,1
5693,0,0,0,0,0,7,306.0,1,0,0,11.0,2.0,144.0,10,0,6514.0,1
5694,0,0,0,0,0,7,809.0,1,0,0,20.0,0.0,170.0,10,0,8946.0,1
5695,0,0,0,0,0,7,324.0,1,0,0,14.0,5.0,129.0,8,0,6758.0,1
5696,0,0,0,0,0,7,428.0,1,0,0,9.0,3.0,133.0,8,0,6725.0,1
5697,0,0,0,0,0,7,1496.0,1,0,0,26.0,10.0,289.0,8,0,19207.0,1
5698,0,0,0,0,0,7,926.0,1,0,0,16.0,4.0,218.0,8,0,13815.0,1
5699,0,0,1,0,0,7,532.0,1,0,0,12.0,6.0,158.0,12,0,16118.0,1
5700,0,0,0,0,0,7,2776.0,1,0,0,28.0,7.0,514.0,6,0,61269.0,1
5701,0,0,1,0,0,14,9888.0,1,0,0,388.0,57.0,2493.0,12,0,258925.0,1
5702,0,0,0,0,0,14,302.0,1,1,0,6.0,0.0,50.0,12,0,4222.0,1
5703,0,0,0,0,0,14,1013.0,1,0,0,39.0,4.0,197.0,10,0,9291.0,1
5704,0,0,0,0,0,14,66.0,1,1,0,1.0,0.0,15.0,12,0,1295.0,1
5705,0,0,0,0,0,14,276.0,1,1,0,2.0,1.0,41.0,10,0,2152.0,1
5706,0,0,0,0,0,14,73.0,1,0,0,1.0,1.0,28.0,12,0,1243.0,1
5707,0,0,0,0,0,14,28.0,1,0,0,0.0,0.0,6.0,12,0,830.0,1
5708,0,0,0,0,1,14,178.0,1,0,0,13.0,6.0,84.0,10,0,8473.0,1
5709,0,0,0,0,1,14,503.0,1,0,0,12.0,9.0,228.0,10,0,9118.0,1
5710,0,0,0,0,1,14,640.0,1,0,0,48.0,11.0,298.0,10,0,17441.0,1
5711,0,0,0,0,0,14,40.0,1,0,0,2.0,0.0,12.0,12,0,801.0,1
5712,0,0,0,0,0,14,34.0,1,0,0,3.0,0.0,13.0,12,0,700.0,1
5713,0,0,0,0,0,14,32.0,1,0,0,0.0,0.0,10.0,12,0,617.0,1
5714,0,0,0,0,0,14,140.0,1,0,0,2.0,1.0,25.0,10,0,1397.0,1
